Pan,MSW05_Order,MSW05_Genus,MSW05_Species,AnnualBP,X1.1_ActivityCycle,X5.1_AdultBodyMass_g,X8.1_AdultForearmLen_mm,X13.1_AdultHeadBodyLen_mm,X2.1_AgeatEyeOpening_d,X3.1_AgeatFirstBirth_d,X18.1_BasalMetRate_mLO2hr,X5.2_BasalMetRateMass_g,X6.1_DietBreadth,X9.1_GestationLen_d,X12.1_HabitatBreadth,X14.1_InterbirthInterval_d,X15.1_LitterSize,X16.1_LittersPerYear,X17.1_MaxLongevity_m,X5.3_NeonateBodyMass_g,X13.2_NeonateHeadBodyLen_mm,X21.1_PopulationDensity_n.km2,X10.1_PopulationGrpSize,X23.1_SexualMaturityAge_d,X10.2_SocialGrpSize,X12.2_Terrestriality,X6.2_TrophicLevel,X25.1_WeaningAge_d,X5.4_WeaningBodyMass_g,X13.3_WeaningHeadBodyLen_mm,X5.5_AdultBodyMass_g_EXT,X5.6_NeonateBodyMass_g_EXT,X26.1_GR_Area_km2,X26.2_GR_MaxLat_dd,X26.3_GR_MinLat_dd,X26.4_GR_MidRangeLat_dd,X26.5_GR_MaxLong_dd,X26.6_GR_MinLong_dd,X26.7_GR_MidRangeLong_dd,X27.1_HuPopDen_Min_n.km2,X27.2_HuPopDen_Mean_n.km2,X27.3_HuPopDen_5p_n.km2,X27.4_HuPopDen_Change,X28.1_Precip_Mean_mm,X28.2_Temp_Mean_01degC,X30.1_AET_Mean_mm,X30.2_PET_Mean_mm,Log10.mass_specific_production.,Diet.Inv,Diet.Vend,Diet.Vect,Diet.Vfish,Diet.Vunk,Diet.Scav,Diet.Fruit,Diet.Nect,Diet.Seed,Diet.PlantO,ForStrat.Value,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,BodyMass.Value,torp,mig,IUCN
Myotis_volans,Chiroptera,Myotis,volans,NA,NA,8.71,37.5,NA,NA,NA,NA,NA,NA,NA,1,NA,0.99,1,51,0.698134722,42.54,NA,NA,243.59,NA,2,NA,NA,NA,NA,NA,NA,15.36671244,60.8,19.12,39.96,-97.41,-137.95,-117.68,0,3.284663565,0,0.1,40.33,81.83,405.07,857,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,8.46,3,1,LC
Myotis_welwitschii,Chiroptera,Myotis,welwitschii,NA,NA,15.88,57.83,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,15.30832956,-5.38,-30.2,-17.79,40.84,12.74,26.79,1,3.279406325,2,0.18,85.48,217.45,884.38,1449.43,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,15.5,NA,NA,NA
Myotis_yanbarensis,Chiroptera,Myotis,yanbarensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.099094388,26.87,26.07,26.47,128.32,127.63,127.98,365,5.902633333,365,0.04,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,7.74,NA,NA,NA
Myotis_yesoensis,Chiroptera,Myotis,yesoensis,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,6.11,NA,11.26782218,45.52,41.39,43.45,145.82,139.77,142.79,56,4.309052635,73,0.01,85.74,36.48,577.09,675.68,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,7.74,NA,NA,NA
Myotis_yumanensis,Chiroptera,Myotis,yumanensis,NA,NA,5.15,35.05,NA,5,NA,8.5,5,NA,NA,1,NA,0.99,1,105.96,-0.235722334,20.02,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,15.13829994,54.97,19.42,37.19,-99.42,-130.48,-114.95,0,3.344274234,0,0.1,38.01,112.76,420.45,979.1,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,5.39,3,1,LC
Mystacina_robusta,Chiroptera,Mystacina,robusta,NA,1,27.41,44.19,NA,NA,NA,NA,NA,4,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,G,1,0,0,27.25,NA,NA,NA
Mystacina_tuberculata,Chiroptera,Mystacina,tuberculata,NA,1,13.14,42.5,NA,0,NA,NA,NA,4,NA,2,NA,0.99,1,NA,1.16315081,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,10.76896551,-35.16,-46.79,-40.97,178.55,167.59,173.07,0,2.604170071,1,0.04,86.52,107.13,810.44,844.71,NA,0,0,0,0,0,0,0,0,0,0,G,1,0,0,12.6,NA,NA,NA
Myzopoda_aurita,Chiroptera,Myzopoda,aurita,NA,NA,9.1,48,58,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2,3,NA,NA,NA,NA,NA,11.7681503,-14.09,-25.2,-19.64,50.48,46.27,48.38,6,3.831896961,8,0.18,177.94,201.3,1343.71,1605.23,NA,0,0,0,0,0,0,0,0,0,0,A,1,0,0,9.1,NA,NA,NA
Natalus_jamaicensis,Chiroptera,Natalus,jamaicensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.313112641,18.52,17.7,18.11,-76.18,-78.36,-77.27,96,5.408113032,96,0.04,172.66,240.33,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,5.76,NA,NA,NA
Natalus_major,Chiroptera,Natalus,major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.21873774,19.95,17.6,18.77,-68.31,-74.47,-71.39,10,5.374491061,38,0.08,104.89,239.05,1406.39,1578.86,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,5.76,NA,NA,NA
Natalus_primus,Chiroptera,Natalus,primus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.28921,23.15,19.82,21.49,-74.13,-83.19,-78.66,16,4.361058328,23,0.02,97.62,251.38,1271,1782.03,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,5.76,NA,NA,NA
Natalus_stramineus,Chiroptera,Natalus,stramineus,NA,NA,5.68,38.86,NA,17,NA,NA,NA,1,244.85,1,NA,0.99,1,57.96,0.604315967,NA,NA,NA,NA,NA,2,3,50.53,1.420695788,NA,NA,NA,15.20132891,30.42,-22.96,3.72,-34.79,-112.03,-73.41,0,3.908014984,1,0.1,120.63,230.73,1097.42,1522.72,-0.1417128,100,0,0,0,0,0,0,0,0,0,A,1,0,0,5.48,NA,NA,NA
Natalus_tumidirostris,Chiroptera,Natalus,tumidirostris,NA,NA,6.3,38.49,NA,NA,NA,8.31,5.4,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,14.24808231,12.46,1.18,6.82,-51.64,-76.92,-64.28,0,3.560477739,0,0.11,132.59,247.02,1426.25,1698.19,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,6.05,NA,NA,NA
Neonycteris_pusilla,Chiroptera,Neonycteris,pusilla,NA,NA,NA,34,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,6.11,NA,11.7973688,2.82,-0.79,1.01,-67,-70.78,-68.89,0,0.067658648,0,-0.2,261.74,248.03,1574.76,1577.83,NA,80,0,0,0,0,0,20,0,0,0,S,1,0,0,12.35,NA,NA,NA
Neopteryx_frosti,Chiroptera,Neopteryx,frosti,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,1,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,176.65,NA,7.331210916,0.8,-2.12,-0.65,123.06,119.61,121.33,29,3.951243719,29,0.12,219,190.26,1832,1851,NA,0,0,0,0,0,0,80,20,0,0,Ar,1,0,0,153.86,NA,NA,NA
Neoromicia_brunneus,Chiroptera,Neoromicia,brunneus,NA,NA,NA,35.49,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,6.91,NA,13.61949426,7.17,-2.34,2.41,20.18,-10.22,4.98,1,4.551347379,1,0.11,159.58,251.93,1360.21,1555.48,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,9.56,NA,NA,NA
Neoromicia_capensis,Chiroptera,Neoromicia,capensis,NA,NA,5.96,31.54,NA,NA,NA,NA,NA,1,NA,1,NA,1.96,NA,NA,0.693147181,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,16.5743656,16.33,-34.83,-9.25,44.07,-16.88,13.59,0,3.548179572,1,0.13,92.96,230.89,929.27,1505.99,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,5.96,NA,NA,NA
Neoromicia_flavescens,Chiroptera,Neoromicia,flavescens,NA,NA,10.5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,14.20882928,-8.46,-15.81,-12.13,35.51,14.57,25.04,1,2.806386102,2,0.22,96.17,214.24,859.42,1433.87,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,10.5,NA,NA,NA
Neoromicia_guineensis,Chiroptera,Neoromicia,guineensis,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3.5,NA,15.17405962,14.44,3.45,8.94,47.32,-15.84,15.74,0,3.494080376,1,0.11,85.04,250.26,860.62,1605.48,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,5.07,NA,NA,NA
Neoromicia_helios,Chiroptera,Neoromicia,helios,NA,NA,3.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.63770384,15.75,-5.31,5.21,47.19,31.54,39.36,0,3.895690351,2,0.11,64.83,229.52,829.37,1580.53,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,3.56,NA,NA,NA
Neoromicia_melckorum,Chiroptera,Neoromicia,melckorum,NA,NA,NA,35.99,NA,NA,NA,NA,NA,1,NA,1,NA,1.98,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,7.2,NA,12.80737109,-15.2,-34.83,-25.02,32,17.02,24.51,0,3.485844856,1,0.1,42.54,185.14,587.77,1244.58,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,5.07,NA,NA,NA
Neoromicia_nanus,Chiroptera,Neoromicia,nanus,NA,NA,3.88,29,NA,NA,NA,NA,NA,1,75.56,1,NA,1.86,1.5,NA,NA,NA,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,16.4847801,15.75,-33.4,-8.82,50.48,-16.79,16.84,0,3.631779862,1,0.14,102.98,235.81,1011.47,1542.12,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,3.88,NA,NA,NA
Neoromicia_rendalli,Chiroptera,Neoromicia,rendalli,NA,NA,6.42,34.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,15.89542635,16.67,-19.34,-1.33,44.18,-17.53,13.32,0,3.769075996,1,0.13,94.95,243.48,954.26,1565.52,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,6.42,NA,NA,NA
Neoromicia_somalicus,Chiroptera,Neoromicia,somalicus,NA,NA,3.53,28.94,84.99,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,15.78767181,16.54,-23.55,-3.5,46.1,-2.08,22.01,0,3.660222745,1,0.12,79.56,242.57,878.81,1602.4,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,3.53,NA,NA,NA
Neoromicia_tenuipinnis,Chiroptera,Neoromicia,tenuipinnis,NA,NA,5.35,30.96,37,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,15.71911841,12.81,-10.98,0.91,41.15,-16.79,12.18,0,3.812865434,1,0.13,127.51,239.59,1194.73,1553.55,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,5.35,NA,NA,NA
Neoromicia_zuluensis,Chiroptera,Neoromicia,zuluensis,NA,NA,4.14,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,13.95990643,-17.97,-27.64,-22.81,32.54,13.67,23.1,0,2.772588722,0,0.1,40.85,201.2,565.18,1395.42,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,4.14,NA,NA,NA
Noctilio_albiventris,Chiroptera,Noctilio,albiventris,NA,2,31.46,59.96,66.5,0,NA,27.54,33.5,3,NA,1,NA,0.99,NA,NA,1.818076778,38.79,NA,NA,NA,NA,2,2,77.56,3.044522438,NA,NA,NA,16.3828322,16.72,-30.96,-7.11,-34.79,-93.33,-64.06,0,3.270329106,0,0.11,152.62,240.09,1304.55,1532.32,NA,80,0,0,20,0,0,0,0,0,0,G,1,0,0,30.85,NA,NA,NA
Noctilio_leporinus,Chiroptera,Noctilio,leporinus,NA,NA,29.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.52301406,26.18,-33.75,-3.78,-34.79,-109.22,-72,0,3.471034341,0,0.11,142.79,234.63,1256.03,1510.54,NA,50,0,0,50,0,0,0,0,0,0,G,1,0,0,58.32,NA,NA,NA
Notopteris_macdonaldi,Chiroptera,Notopteris,macdonaldi,NA,NA,68.17,66,NA,NA,NA,NA,NA,NA,NA,1,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,9.870799058,-14.15,-20.24,-17.2,179.99,-179.99,0,14,3.508256454,14,0.1,206.67,236.67,NA,NA,NA,0,0,0,0,0,0,40,60,0,0,Ar,1,0,0,65.14,NA,NA,NA
Notopteris_neocaledonica,Chiroptera,Notopteris,neocaledonica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5.521460918,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.292442803,-20.08,-21.78,-20.93,165.96,163.98,164.97,10,2.397895273,10,0.11,87.2,210.01,NA,NA,NA,0,0,0,0,0,0,40,60,0,0,Ar,1,0,0,65.14,NA,NA,NA
Nyctalus_aviator,Chiroptera,Nyctalus,aviator,NA,NA,NA,60.5,NA,NA,NA,NA,NA,NA,NA,1,NA,1.91,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,31.87,NA,13.21807831,46.04,30.92,38.48,145.82,112.24,129.03,42,5.835103092,73,0.02,105.2,95.73,770.9,816.42,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,21.85,NA,NA,NA
Nyctalus_azoreum,Chiroptera,Nyctalus,azoreum,NA,NA,NA,38.6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,8.8,NA,7.715235105,39.09,36.92,38.01,-25.01,-28.83,-26.92,30,4.400112102,30,-0.02,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,21.85,NA,NA,NA
Nyctalus_furvus,Chiroptera,Nyctalus,furvus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.994731773,39.88,39.83,39.85,141.82,141.77,141.79,93,4.543294782,93,0,98,57,632,631,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,26.44,NA,NA,NA
Nyctalus_lasiopterus,Chiroptera,Nyctalus,lasiopterus,NA,NA,45.98,64.07,NA,NA,NA,NA,NA,1,NA,1,NA,1.82,NA,NA,1.722766598,NA,NA,NA,NA,NA,2,3,59.44,3.258096538,NA,NA,NA,14.30353005,58.1,35.74,46.92,58.42,-6.54,25.93,0,4.474605816,2,0.00262,49.28,74.61,456.64,649.43,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,49.73,NA,NA,NA
Nyctalus_leisleri,Chiroptera,Nyctalus,leisleri,NA,NA,12.47,43.24,NA,NA,NA,NA,NA,NA,NA,1,NA,1.73,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,15.04393494,55.87,28.93,42.4,80.11,-7.73,36.18,1,4.68111219,9,0.01,52.82,76.47,498.35,622.6,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,13.28,3,3,LC
Nyctalus_montanus,Chiroptera,Nyctalus,montanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.72537967,34.93,27.48,31.2,82.59,68.77,75.68,0,5.598792261,8,0.13,76.03,164.47,738.62,1205.58,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,21.85,NA,NA,NA
Nyctalus_noctula,Chiroptera,Nyctalus,noctula,NA,NA,28.48,51.58,75,6.5,365,NA,NA,1,72.24,1,NA,1.33,1,144,1.717395054,NA,NA,6.214608098,415.81,NA,2,3,47.89,3.006177531,NA,NA,NA,15.92017782,60.35,17.97,39.16,106.02,-9.26,48.38,0,4.679628097,3,0.02,58.22,79.12,506.65,704.65,-0.02512203,100,0,0,0,0,0,0,0,0,0,A,1,0,0,28,3,3,LC
Nyctalus_plancyi,Chiroptera,Nyctalus,plancyi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.01367007,35.79,21.9,28.85,122.13,114.38,118.25,70,6.187832819,106,0.05,105.67,149.43,999.36,1052.19,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,26.44,NA,NA,NA
Nycteris_arge,Chiroptera,Nycteris,arge,NA,NA,10.79,41.49,NA,NA,NA,NA,NA,NA,NA,1,NA,0.98,NA,NA,1.386294361,NA,NA,NA,NA,NA,2,NA,58.26,NA,NA,NA,NA,15.33706428,9.32,-8.92,0.2,35.95,-13.29,11.32,0,3.861361091,1,0.12,141.85,241.31,1308.37,1560.3,NA,80,10,10,0,0,0,0,0,0,0,A,1,0,0,11.95,NA,NA,NA
Nycteris_aurita,Chiroptera,Nycteris,aurita,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.12288032,5.86,-12.44,-3.29,40.64,23.92,32.28,1,3.86786211,2,0.16,72.34,228.99,900.27,1524.81,NA,60,20,20,0,0,0,0,0,0,0,A,1,0,0,11.86,NA,NA,NA
Nycteris_gambiensis,Chiroptera,Nycteris,gambiensis,NA,NA,7.13,39.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,13.23260297,13.89,4.73,9.31,0.88,-16.82,-7.96,3,4.133565275,7,0.13,127.26,269.94,997.98,1585.38,NA,80,10,10,0,0,0,0,0,0,0,A,1,0,0,6.95,NA,NA,NA
Nycteris_grandis,Chiroptera,Nycteris,grandis,NA,NA,29.8,58.49,75.99,NA,NA,NA,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1.5,2,3,NA,NA,NA,NA,NA,15.65010456,12.8,-26.2,-6.69,40.84,-16.79,12.02,0,3.811097087,1,0.14,127.16,238.78,1182.04,1542.24,NA,40,30,20,10,0,0,0,0,0,0,A,1,0,0,30.16,NA,NA,NA
Nycteris_intermedia,Chiroptera,Nycteris,intermedia,NA,NA,NA,35.49,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,6.91,NA,15.13152871,7.81,-9.95,-1.06,31.56,-10.92,10.31,0,3.815952537,1,0.13,143.21,241.8,1323.35,1548.5,NA,80,10,10,0,0,0,0,0,0,0,A,1,0,0,10.65,NA,NA,NA
Nycteris_javanica,Chiroptera,Nycteris,javanica,NA,NA,17.78,45.99,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,11.79575074,-5.87,-8.84,-7.36,115.71,105.2,110.46,270,6.674283575,305,0.04,196.77,244.6,1370.42,1640.76,NA,80,10,10,0,0,0,0,0,0,0,A,1,0,0,17.7,NA,NA,NA
Nycteris_macrotis,Chiroptera,Nycteris,macrotis,NA,NA,14.49,47.5,NA,NA,NA,NA,NA,1,78.21,1,NA,0.99,2.25,NA,NA,NA,NA,NA,NA,NA,2,3,60.41,NA,NA,NA,NA,16.04779819,15.46,-22.43,-3.48,40.46,-16.79,11.83,0,3.723763856,1,0.13,117.75,240.05,1110.03,1552.01,NA,80,10,10,0,0,0,0,0,0,0,A,1,0,0,14.46,NA,NA,NA
Nycteris_madagascariensis,Chiroptera,Nycteris,madagascariensis,NA,NA,17.69,51,115,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,10.83496045,-11.94,-15.99,-13.97,50.48,47.86,49.17,3,3.457577715,6,0.16,137.4,217.65,1317.59,1707.83,NA,60,20,20,0,0,0,0,0,0,0,A,1,0,0,17.69,NA,NA,NA
Nycteris_major,Chiroptera,Nycteris,major,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,15.46,NA,14.94585474,8.26,-13.37,-2.55,29.42,-10.7,9.36,0,3.766765993,1,0.13,145.87,243.93,1319.51,1551.37,NA,80,10,10,0,0,0,0,0,0,0,A,1,0,0,11.21,NA,NA,NA
Nycteris_nana,Chiroptera,Nycteris,nana,NA,NA,6.98,34,NA,NA,NA,NA,NA,NA,107.97,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,NA,52.5,NA,NA,NA,NA,15.25950144,8.4,-8.92,-0.26,35.95,-11.75,12.09,0,3.647797009,1,0.12,142.12,240.35,1319.26,1559.54,NA,80,10,10,0,0,0,0,0,0,0,A,1,0,0,6.95,NA,NA,NA
Nycteris_parisii,Chiroptera,Nycteris,parisii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.92502353,6.84,0.86,3.85,48.02,11.08,29.55,2,2.511223958,3,0.1,53.51,251.52,643.53,1624.48,NA,60,20,20,0,0,0,0,0,0,0,A,1,0,0,11.86,NA,NA,NA
Nycteris_thebaica,Chiroptera,Nycteris,thebaica,NA,NA,9.2,45.25,52.65,NA,NA,NA,NA,1,114.95,1,NA,1,1.5,NA,NA,NA,NA,NA,NA,NA,2,3,60.83,NA,NA,NA,NA,16.63968656,37.34,-34.77,1.28,52.05,-17.53,17.25,0,3.750914845,1,0.13,68.05,226.22,729.41,1481.97,NA,80,10,10,0,0,0,0,0,0,0,A,1,0,0,9.81,NA,NA,NA
Nycteris_tragata,Chiroptera,Nycteris,tragata,NA,NA,14.4,49.5,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,13.68145096,13.94,-5.94,4,117.73,95.18,106.46,1,4.54286916,4,0.13,236.67,250.4,1668.71,1770.55,NA,80,10,10,0,0,0,0,0,0,0,A,1,0,0,14.4,NA,NA,NA
Nycteris_vinsoni,Chiroptera,Nycteris,vinsoni,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.54,NA,3.986759352,-21.4,-21.47,-21.43,33.89,33.81,33.85,5,1.791759469,5,0.25,75,238,961,1412,NA,60,20,20,0,0,0,0,0,0,0,A,1,0,0,11.86,NA,NA,NA
Nycteris_woodi,Chiroptera,Nycteris,woodi,NA,NA,7.6,39.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,13.40814478,-11.05,-23.02,-17.04,36.6,27.31,31.96,1,3.514823642,4,0.15,69.29,219.64,793.43,1462.07,NA,80,10,10,0,0,0,0,0,0,0,A,1,0,0,7.55,NA,NA,NA
Nycticeinops_schlieffeni,Chiroptera,Nycticeinops,schlieffeni,NA,NA,5.05,30.99,NA,NA,NA,NA,NA,1,78.63,1,NA,2.54,1,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,16.43732163,31.6,-27.56,2.02,47.61,-17.53,15.03,0,3.571221411,1,0.13,69.66,240.47,763.13,1546.42,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,5.05,NA,NA,NA
Nycticeius_aenobarbus,Chiroptera,Nycticeius,aenobarbus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,8.99,NA,NA,NA
Nycticeius_cubanus,Chiroptera,Nycticeius,cubanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.58206171,23.19,19.82,21.51,-74.13,-84.95,-79.54,2,4.698296164,16,0.02,103.5,252.34,1271,1782.03,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,8.99,NA,NA,NA
Nycticeius_humeralis,Chiroptera,Nycticeius,humeralis,NA,NA,9.12,33.74,NA,1,NA,10.72,9.01,NA,NA,1,NA,1.94,1,60,0.548121409,16.26,NA,NA,NA,NA,2,NA,28.28,1.506297154,NA,NA,NA,14.8765867,42.78,21.88,32.33,-74.16,-101.35,-87.75,0,4.103304304,4,0.05,85.22,158.82,877.06,1024.64,-0.018016567,100,0,0,0,0,0,0,0,0,0,A,1,0,0,8.99,3,2,LC
Nyctiellus_lepidus,Chiroptera,Nyctiellus,lepidus,NA,NA,NA,29,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,3.88,NA,11.10570988,25.56,21.23,23.39,-75,-84.95,-79.97,2,4.533566767,5,0.03,111.11,250.96,1261,1950,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,4.48,NA,NA,NA
